geoid,name,B08134001,"B08134001, Error",B08134002,"B08134002, Error",B08134003,"B08134003, Error",B08134004,"B08134004, Error",B08134005,"B08134005, Error",B08134006,"B08134006, Error",B08134007,"B08134007, Error",B08134008,"B08134008, Error",B08134009,"B08134009, Error",B08134010,"B08134010, Error",B08134011,"B08134011, Error",B08134012,"B08134012, Error",B08134013,"B08134013, Error",B08134014,"B08134014, Error",B08134015,"B08134015, Error",B08134016,"B08134016, Error",B08134017,"B08134017, Error",B08134018,"B08134018, Error",B08134019,"B08134019, Error",B08134020,"B08134020, Error",B08134021,"B08134021, Error",B08134022,"B08134022, Error",B08134023,"B08134023, Error",B08134024,"B08134024, Error",B08134025,"B08134025, Error",B08134026,"B08134026, Error",B08134027,"B08134027, Error",B08134028,"B08134028, Error",B08134029,"B08134029, Error",B08134030,"B08134030, Error",B08134031,"B08134031, Error",B08134032,"B08134032, Error",B08134033,"B08134033, Error",B08134034,"B08134034, Error",B08134035,"B08134035, Error",B08134036,"B08134036, Error",B08134037,"B08134037, Error",B08134038,"B08134038, Error",B08134039,"B08134039, Error",B08134040,"B08134040, Error",B08134041,"B08134041, Error",B08134042,"B08134042, Error",B08134043,"B08134043, Error",B08134044,"B08134044, Error",B08134045,"B08134045, Error",B08134046,"B08134046, Error",B08134047,"B08134047, Error",B08134048,"B08134048, Error",B08134049,"B08134049, Error",B08134050,"B08134050, Error",B08134051,"B08134051, Error",B08134052,"B08134052, Error",B08134053,"B08134053, Error",B08134054,"B08134054, Error",B08134055,"B08134055, Error",B08134056,"B08134056, Error",B08134057,"B08134057, Error",B08134058,"B08134058, Error",B08134059,"B08134059, Error",B08134060,"B08134060, Error",B08134061,"B08134061, Error",B08134062,"B08134062, Error",B08134063,"B08134063, Error",B08134064,"B08134064, Error",B08134065,"B08134065, Error",B08134066,"B08134066, Error",B08134067,"B08134067, Error",B08134068,"B08134068, Error",B08134069,"B08134069, Error",B08134070,"B08134070, Error",B08134071,"B08134071, Error",B08134072,"B08134072, Error",B08134073,"B08134073, Error",B08134074,"B08134074, Error",B08134075,"B08134075, Error",B08134076,"B08134076, Error",B08134077,"B08134077, Error",B08134078,"B08134078, Error",B08134079,"B08134079, Error",B08134080,"B08134080, Error",B08134081,"B08134081, Error",B08134082,"B08134082, Error",B08134083,"B08134083, Error",B08134084,"B08134084, Error",B08134085,"B08134085, Error",B08134086,"B08134086, Error",B08134087,"B08134087, Error",B08134088,"B08134088, Error",B08134089,"B08134089, Error",B08134090,"B08134090, Error",B08134091,"B08134091, Error",B08134092,"B08134092, Error",B08134093,"B08134093, Error",B08134094,"B08134094, Error",B08134095,"B08134095, Error",B08134096,"B08134096, Error",B08134097,"B08134097, Error",B08134098,"B08134098, Error",B08134099,"B08134099, Error",B08134100,"B08134100, Error",B08134101,"B08134101, Error",B08134102,"B08134102, Error",B08134103,"B08134103, Error",B08134104,"B08134104, Error",B08134105,"B08134105, Error",B08134106,"B08134106, Error",B08134107,"B08134107, Error",B08134108,"B08134108, Error",B08134109,"B08134109, Error",B08134110,"B08134110, Error",B08134111,"B08134111, Error",B08134112,"B08134112, Error",B08134113,"B08134113, Error",B08134114,"B08134114, Error",B08134115,"B08134115, Error",B08134116,"B08134116, Error",B08134117,"B08134117, Error",B08134118,"B08134118, Error",B08134119,"B08134119, Error",B08134120,"B08134120, Error"
14000US06073002001,"Census Tract 20.01, San Diego, CA",1593,219,99,53,256,93,441,96,311,105,79,43,278,129,95,52,0,12,34,42,1566,221,99,53,247,93,441,96,311,105,79,43,260,125,95,52,0,12,34,42,1474,228,99,53,232,92,413,96,287,103,79,43,253,125,77,53,0,12,34,42,92,44,0,12,15,16,28,18,24,20,0,12,7,12,18,27,0,12,0,12,84,41,0,12,15,16,28,18,16,17,0,12,7,12,18,27,0,12,0,12,8,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,8,11,0,12,0,12,0,12,0,12,0,12,8,11,0,12,0,12,0,12,8,11,0,12,0,12,0,12,0,12,0,12,8,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17,0,12,0,12,0,12,0,12,0,12,10,17,0,12,0,12,0,12
14000US06073002002,"Census Tract 20.02, San Diego, CA",1323,145,91,63,173,74,252,104,312,101,61,35,179,79,84,58,111,55,60,40,1296,147,82,60,173,74,240,103,312,101,61,35,179,79,84,58,105,53,60,40,1196,160,75,60,146,70,234,103,270,97,61,35,179,79,84,58,105,53,42,26,100,61,7,13,27,27,6,10,42,40,0,12,0,12,0,12,0,12,18,31,100,61,7,13,27,27,6,10,42,40,0,12,0,12,0,12,0,12,18,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,14,0,12,0,12,12,14,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073002100,"Census Tract 21, San Diego, CA",2901,358,92,70,406,159,879,198,449,171,299,114,412,174,255,153,37,39,72,50,2726,345,78,66,393,155,857,191,429,171,266,108,374,150,255,153,24,27,50,43,2540,351,78,66,302,161,836,189,414,171,220,88,374,150,255,153,24,27,37,36,186,115,0,12,91,82,21,34,15,26,46,71,0,12,0,12,0,12,13,22,186,115,0,12,91,82,21,34,15,26,46,71,0,12,0,12,0,12,13,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,87,75,0,12,0,12,0,12,0,12,14,25,38,56,0,12,13,27,22,27,87,75,0,12,0,12,0,12,0,12,14,25,38,56,0,12,13,27,22,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,56,14,23,13,22,22,37,0,12,6,21,0,12,0,12,0,12,0,12,33,40,0,12,0,12,0,12,20,33,13,21,0,12,0,12,0,12,0,12
14000US06073002201,"Census Tract 22.01, San Diego, CA",1394,231,42,49,255,87,279,112,302,144,185,86,224,83,27,27,25,32,55,39,1211,207,42,49,245,85,258,92,302,144,177,87,151,67,0,12,25,32,11,19,1108,195,42,49,209,80,248,90,301,144,156,84,116,59,0,12,25,32,11,19,103,61,0,12,36,31,10,17,1,10,21,33,35,33,0,12,0,12,0,12,95,58,0,12,28,28,10,17,1,10,21,33,35,33,0,12,0,12,0,12,8,14,0,12,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,135,76,0,12,10,17,0,12,0,12,0,12,54,59,27,27,0,12,44,31,135,76,0,12,10,17,0,12,0,12,0,12,54,59,27,27,0,12,44,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,48,0,12,0,12,19,31,0,12,8,13,19,33,0,12,0,12,0,12,2,10,0,12,0,12,2,10,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073002202,"Census Tract 22.02, San Diego, CA",1828,247,116,85,171,78,177,77,635,188,92,63,337,165,43,34,23,28,234,111,1420,235,35,34,121,64,137,70,615,185,82,58,293,146,43,34,23,28,71,56,1229,239,29,28,99,58,98,61,567,178,66,52,244,145,43,34,23,28,60,53,191,83,6,11,22,25,39,40,48,37,16,26,49,51,0,17,0,17,11,18,120,59,6,11,22,25,39,40,33,30,0,17,20,22,0,17,0,17,0,17,71,68,0,17,0,17,0,17,15,24,16,26,29,46,0,17,0,17,11,18,258,114,0,17,15,23,19,21,7,12,10,17,44,51,0,17,0,17,163,86,226,111,0,17,15,23,19,21,7,12,10,17,44,51,0,17,0,17,131,79,32,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,32,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,119,83,81,79,4,8,21,34,13,19,0,17,0,17,0,17,0,17,0,17,31,35,0,17,31,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17
14000US06073002301,"Census Tract 23.01, San Diego, CA",1431,242,86,87,126,69,402,132,336,127,45,50,192,82,98,72,54,48,92,67,1161,228,11,17,122,67,372,132,287,110,45,50,192,82,76,69,45,48,11,20,1075,226,11,17,122,67,368,132,268,108,45,50,154,65,61,57,35,43,11,20,86,59,0,12,0,12,4,11,19,22,0,12,38,35,15,32,10,19,0,12,55,42,0,12,0,12,4,11,8,15,0,12,28,30,15,32,0,12,0,12,31,42,0,12,0,12,0,12,11,17,0,12,10,16,0,12,10,19,0,12,95,64,0,12,0,12,29,37,0,12,0,12,0,12,0,12,9,14,57,50,66,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,57,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,37,0,12,0,12,29,37,0,12,0,12,0,12,0,12,0,12,0,12,119,108,75,86,0,12,1,7,43,60,0,12,0,12,0,12,0,12,0,12,56,65,0,12,4,9,0,12,6,10,0,12,0,12,22,32,0,12,24,31
14000US06073002302,"Census Tract 23.02, San Diego, CA",2663,418,123,81,69,75,725,226,472,202,247,120,617,240,111,93,95,59,204,163,2067,343,86,68,69,75,669,230,401,183,237,122,497,194,67,69,17,28,24,46,1719,319,51,60,56,73,609,214,337,167,170,101,426,198,29,49,17,28,24,46,348,141,35,33,13,21,60,59,64,65,67,57,71,58,38,45,0,17,0,17,255,116,0,17,13,21,51,55,64,65,41,39,48,50,38,45,0,17,0,17,93,61,35,33,0,17,9,20,0,17,26,37,23,29,0,17,0,17,0,17,437,222,0,17,0,17,0,17,54,86,0,17,120,134,44,57,55,40,164,154,437,222,0,17,0,17,0,17,54,86,0,17,120,134,44,57,55,40,164,154,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,37,49,37,49,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,122,99,0,17,0,17,56,75,17,27,10,17,0,17,0,17,23,34,16,25
14000US06073002401,"Census Tract 24.01, San Diego, CA",2184,304,46,32,398,148,452,130,333,173,115,85,256,145,319,167,139,70,126,64,1777,311,46,32,398,148,404,128,324,171,93,73,203,117,216,148,85,57,8,13,1582,280,41,30,365,141,377,125,259,125,93,73,203,117,166,128,70,52,8,13,195,105,5,10,33,41,27,31,65,65,0,12,0,12,50,54,15,20,0,12,175,99,0,12,33,41,27,31,65,65,0,12,0,12,50,54,0,12,0,12,20,24,5,10,0,12,0,12,0,12,0,12,0,12,0,12,15,20,0,12,285,120,0,12,0,12,0,12,0,12,22,35,0,12,103,87,42,39,118,63,285,120,0,12,0,12,0,12,0,12,22,35,0,12,103,87,42,39,118,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,110,73,0,12,0,12,48,47,9,17,0,12,53,59,0,12,0,12,0,12
14000US06073002402,"Census Tract 24.02, San Diego, CA",1964,264,153,74,260,109,396,120,666,217,82,53,112,62,130,77,71,65,94,55,1761,240,105,64,260,109,358,108,666,217,82,53,64,43,108,70,31,40,87,55,1463,220,93,61,236,102,313,100,539,190,82,53,64,43,41,41,31,40,64,51,298,140,12,19,24,30,45,34,127,90,0,17,0,17,67,60,0,17,23,24,263,134,0,17,6,12,40,34,127,90,0,17,0,17,67,60,0,17,23,24,35,42,12,19,18,28,5,10,0,17,0,17,0,17,0,17,0,17,0,17,109,75,0,17,0,17,0,17,0,17,0,17,40,45,22,28,40,48,7,11,109,75,0,17,0,17,0,17,0,17,0,17,40,45,22,28,40,48,7,11,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,79,65,48,40,0,17,31,46,0,17,0,17,0,17,0,17,0,17,0,17,15,17,0,17,0,17,7,12,0,17,0,17,8,12,0,17,0,17,0,17
14000US06073002501,"Census Tract 25.01, San Diego, CA",2234,308,87,66,170,102,490,174,506,169,177,69,390,161,79,60,141,77,194,81,2071,309,87,66,160,100,490,174,506,169,177,69,381,161,71,59,128,75,71,58,1753,252,87,66,160,100,417,161,415,136,134,64,321,130,45,45,111,70,63,57,318,173,0,17,0,17,73,52,91,109,43,35,60,57,26,31,17,28,8,13,290,150,0,17,0,17,73,52,71,82,43,35,60,57,26,31,17,28,0,17,28,30,0,17,0,17,0,17,20,29,0,17,0,17,0,17,0,17,8,13,154,73,0,17,10,15,0,17,0,17,0,17,0,17,8,14,13,20,123,65,154,73,0,17,10,15,0,17,0,17,0,17,0,17,8,14,13,20,123,65,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,15,0,17,0,17,0,17,0,17,0,17,9,15,0,17,0,17,0,17
14000US06073002502,"Census Tract 25.02, San Diego, CA",2741,356,79,58,371,126,494,153,702,161,217,96,480,157,114,74,133,82,151,81,2578,325,79,58,371,126,494,153,647,153,217,96,461,159,84,68,133,82,92,54,2286,329,71,57,363,126,426,148,541,139,165,75,434,162,61,50,133,82,92,54,292,118,8,13,8,13,68,50,106,72,52,44,27,26,23,32,0,17,0,17,241,109,8,13,8,13,68,50,76,59,52,44,6,10,23,32,0,17,0,17,51,61,0,17,0,17,0,17,30,43,0,17,21,24,0,17,0,17,0,17,68,56,0,17,0,17,0,17,0,17,0,17,0,17,9,14,0,17,59,55,46,47,0,17,0,17,0,17,0,17,0,17,0,17,9,14,0,17,37,46,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,22,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,22,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,95,71,0,17,0,17,0,17,55,55,0,17,19,22,21,32,0,17,0,17
14000US06073002601,"Census Tract 26.01, San Diego, CA",2267,274,141,103,156,85,335,126,629,164,268,109,421,140,61,48,76,59,180,98,1964,281,126,99,152,86,329,127,629,164,261,110,302,120,33,28,66,59,66,42,1549,251,68,53,131,78,274,108,543,141,194,104,237,97,17,18,29,25,56,40,415,167,58,84,21,33,55,46,86,67,67,72,65,72,16,19,37,54,10,17,255,119,0,17,0,17,55,46,70,64,58,67,61,68,11,17,0,17,0,17,160,97,58,84,21,33,0,17,16,18,9,15,4,9,5,10,37,54,10,17,276,134,15,24,0,17,6,12,0,17,0,17,103,86,28,44,10,15,114,79,276,134,15,24,0,17,6,12,0,17,0,17,103,86,28,44,10,15,114,79,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,4,9,0,17,4,9,0,17,0,17,0,17,0,17,0,17,0,17,0,17,23,29,0,17,0,17,0,17,0,17,7,12,16,26,0,17,0,17,0,17
14000US06073002602,"Census Tract 26.02, San Diego, CA",1921,248,27,30,284,107,358,132,396,112,159,72,292,100,178,80,172,73,55,40,1831,236,27,30,277,106,358,132,340,112,159,72,292,100,178,80,145,68,55,40,1548,196,7,12,277,106,295,123,251,101,148,74,233,93,167,78,115,61,55,40,283,106,20,27,0,12,63,48,89,56,11,17,59,46,11,17,30,30,0,12,275,103,20,27,0,12,63,48,89,56,11,17,59,46,11,17,22,25,0,12,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,0,12,21,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,23,0,12,21,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,12,0,12,63,54,0,12,7,15,0,12,56,53,0,12,0,12,0,12,0,12,0,12
14000US06073002702,"Census Tract 27.02, San Diego, CA",3050,306,205,111,217,105,522,176,785,169,412,145,436,144,200,91,129,73,144,80,2733,278,165,106,179,99,423,138,773,171,412,145,427,145,191,89,105,70,58,37,2459,292,147,106,164,96,379,134,732,166,340,144,400,152,147,71,105,70,45,32,274,118,18,19,15,23,44,38,41,36,72,57,27,45,44,54,0,17,13,20,203,89,18,19,15,23,10,16,41,36,48,40,27,45,44,54,0,17,0,17,71,58,0,17,0,17,34,39,0,17,24,38,0,17,0,17,0,17,13,20,209,141,0,17,0,17,78,126,12,19,0,17,9,15,0,17,24,25,86,71,209,141,0,17,0,17,78,126,12,19,0,17,9,15,0,17,24,25,86,71,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,108,66,40,37,38,50,21,36,0,17,0,17,0,17,9,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
14000US06073002703,"Census Tract 27.03, San Diego, CA",3383,595,90,85,310,189,682,277,799,251,199,119,614,263,212,146,203,140,274,180,3064,565,90,85,310,189,650,272,750,249,199,119,614,263,141,112,138,104,172,149,2621,502,43,56,215,139,611,266,598,221,138,92,587,257,119,104,138,104,172,149,443,199,47,71,95,121,39,52,152,158,61,64,27,44,22,38,0,17,0,17,423,195,47,71,90,121,39,52,137,159,61,64,27,44,22,38,0,17,0,17,20,30,0,17,5,13,0,17,15,27,0,17,0,17,0,17,0,17,0,17,244,137,0,17,0,17,20,35,0,17,0,17,0,17,71,109,65,95,88,96,190,145,0,17,0,17,20,35,0,17,0,17,0,17,71,109,11,20,88,96,54,92,0,17,0,17,0,17,0,17,0,17,0,17,0,17,54,92,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,21,0,17,0,17,12,21,0,17,0,17,0,17,0,17,0,17,0,17,63,58,0,17,0,17,0,17,49,54,0,17,0,17,0,17,0,17,14,23
14000US06073002705,"Census Tract 27.05, San Diego, CA",2124,306,71,53,432,258,310,123,382,234,217,127,387,124,145,79,94,53,86,84,2105,312,71,53,432,258,310,123,382,234,217,127,368,120,145,79,94,53,86,84,1665,265,71,53,345,275,266,124,266,142,199,119,246,108,145,79,53,47,74,80,440,227,0,12,87,99,44,51,116,112,18,21,122,82,0,12,41,47,12,23,311,198,0,12,87,99,44,51,99,107,18,21,22,35,0,12,41,47,0,12,129,88,0,12,0,12,0,12,17,26,0,12,100,75,0,12,0,12,12,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29,0,12,0,12,0,12,0,12,0,12,19,29,0,12,0,12,0,12
14000US06073002707,"Census Tract 27.07, San Diego, CA",2093,369,78,69,282,177,464,214,427,166,119,79,318,106,31,29,239,93,135,71,1707,346,49,54,227,135,462,214,401,154,119,79,255,103,31,29,132,74,31,30,1408,299,49,54,191,126,374,158,317,128,119,79,189,85,16,17,132,74,21,25,299,127,0,17,36,32,88,83,84,63,0,17,66,51,15,23,0,17,10,16,203,99,0,17,36,32,88,83,32,36,0,17,47,44,0,17,0,17,0,17,96,68,0,17,0,17,0,17,52,50,0,17,19,27,15,23,0,17,10,16,249,102,0,17,0,17,0,17,0,17,0,17,63,67,0,17,82,57,104,64,237,99,0,17,0,17,0,17,0,17,0,17,51,64,0,17,82,57,104,64,12,20,0,17,0,17,0,17,0,17,0,17,12,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,110,85,29,43,55,63,0,17,26,32,0,17,0,17,0,17,0,17,0,17,27,40,0,17,0,17,2,4,0,17,0,17,0,17,0,17,25,40,0,17
14000US06073002708,"Census Tract 27.08, San Diego, CA",2107,228,57,41,272,106,322,122,296,123,180,80,506,149,53,36,92,70,329,102,1708,249,41,38,272,106,299,123,296,123,180,80,436,132,42,33,64,62,78,58,1412,214,41,38,184,83,244,107,268,113,133,67,398,130,36,31,38,38,70,55,296,128,0,17,88,60,55,50,28,33,47,46,38,32,6,10,26,35,8,15,239,113,0,17,61,49,33,36,28,33,47,46,38,32,6,10,26,35,0,17,57,51,0,17,27,39,22,34,0,17,0,17,0,17,0,17,0,17,8,15,317,112,0,17,0,17,0,17,0,17,0,17,59,46,11,18,17,27,230,101,317,112,0,17,0,17,0,17,0,17,0,17,59,46,11,18,17,27,230,101,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,39,42,16,24,0,17,8,12,0,17,0,17,0,17,0,17,0,17,15,23,43,33,0,17,0,17,15,23,0,17,0,17,11,18,0,17,11,17,6,8
14000US06073002709,"Census Tract 27.09, San Diego, CA",1284,270,21,26,112,73,179,81,203,94,271,143,196,75,113,71,104,68,85,79,1136,251,5,9,112,73,172,81,203,94,271,143,172,65,105,70,68,55,28,33,933,205,5,9,58,45,138,70,177,92,209,122,145,64,105,70,68,55,28,33,203,118,0,12,54,57,34,44,26,28,62,72,27,36,0,12,0,12,0,12,92,86,0,12,32,52,0,12,12,21,48,67,0,12,0,12,0,12,0,12,111,82,0,12,22,25,34,44,14,17,14,23,27,36,0,12,0,12,0,12,141,100,16,26,0,12,0,12,0,12,0,12,24,40,8,16,36,42,57,76,141,100,16,26,0,12,0,12,0,12,0,12,24,40,8,16,36,42,57,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073002710,"Census Tract 27.10, San Diego, CA",1702,245,41,35,144,93,325,133,394,115,106,82,462,158,66,39,122,75,42,47,1599,249,21,26,144,93,294,129,360,108,106,82,452,159,66,39,114,74,42,47,1224,236,21,26,144,93,283,125,246,87,74,52,360,154,22,24,32,33,42,47,375,127,0,12,0,12,11,15,114,66,32,41,92,56,44,31,82,62,0,12,311,109,0,12,0,12,11,15,91,60,19,35,92,56,44,31,54,47,0,12,64,55,0,12,0,12,0,12,23,24,13,21,0,12,0,12,28,44,0,12,31,30,0,12,0,12,0,12,13,22,0,12,10,17,0,12,8,12,0,12,31,30,0,12,0,12,0,12,13,22,0,12,10,17,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,43,20,24,0,12,29,35,0,12,0,12,0,12,0,12,0,12,0,12,23,34,0,12,0,12,2,4,21,34,0,12,0,12,0,12,0,12,0,12
14000US06073002711,"Census Tract 27.11, San Diego, CA",1308,115,74,39,52,32,309,87,314,79,89,66,277,74,73,42,57,41,63,42,1277,112,71,39,52,32,297,87,306,80,89,66,277,74,73,42,49,38,63,42,1185,109,71,39,52,32,261,81,273,77,89,66,254,71,73,42,49,38,63,42,92,46,0,12,0,12,36,33,33,31,0,12,23,24,0,12,0,12,0,12,92,46,0,12,0,12,36,33,33,31,0,12,23,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,13,0,12,0,12,12,12,8,9,0,12,0,12,0,12,0,12,0,12
14000US06073002712,"Census Tract 27.12, San Diego, CA",1998,209,71,55,153,87,485,125,406,129,217,91,208,102,194,79,120,66,144,90,1842,210,51,48,153,87,478,125,406,129,217,91,181,87,183,76,78,52,95,82,1774,221,51,48,146,85,469,126,402,127,186,91,181,87,169,74,75,51,95,82,68,54,0,12,7,13,9,14,4,13,31,31,0,12,14,21,3,11,0,12,59,51,0,12,7,13,9,14,4,13,22,26,0,12,14,21,3,11,0,12,9,14,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,136,68,0,12,0,12,7,13,0,12,0,12,27,44,11,20,42,41,49,37,115,59,0,12,0,12,7,13,0,12,0,12,27,44,11,20,42,41,28,30,21,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,25,20,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073002801,"Census Tract 28.01, San Diego, CA",1218,246,100,51,256,79,399,147,217,86,66,56,99,60,25,40,32,36,24,23,935,228,39,36,170,71,318,146,169,75,59,58,99,60,25,40,32,36,24,23,839,214,39,36,161,70,279,121,160,74,59,58,81,52,25,40,11,17,24,23,96,61,0,12,9,11,39,58,9,14,0,12,18,28,0,12,21,32,0,12,70,63,0,12,4,7,39,58,0,12,0,12,6,10,0,12,21,32,0,12,26,25,0,12,5,8,0,12,9,14,0,12,12,18,0,12,0,12,0,12,40,34,0,12,0,12,33,32,0,12,7,12,0,12,0,12,0,12,0,12,33,32,0,12,0,12,33,32,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,243,89,61,34,86,56,48,37,48,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073002803,"Census Tract 28.03, San Diego, CA",2916,428,62,67,739,315,799,308,338,190,161,117,269,154,352,283,55,45,141,90,2804,438,62,67,739,315,799,308,338,190,161,117,269,154,352,283,24,29,60,37,2369,467,28,44,656,328,640,294,291,184,147,115,217,142,335,281,24,29,31,31,435,229,34,55,83,96,159,112,47,75,14,23,52,63,17,29,0,17,29,23,379,227,34,55,83,96,117,99,47,75,14,23,52,63,17,29,0,17,15,23,56,61,0,17,0,17,42,57,0,17,0,17,0,17,0,17,0,17,14,22,112,96,0,17,0,17,0,17,0,17,0,17,0,17,0,17,31,37,81,81,100,93,0,17,0,17,0,17,0,17,0,17,0,17,0,17,19,32,81,81,12,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
